,CustomerID,Recency,Frequency,Monetory,Loyality_badge
1530,1546,307,9,18894.0,Bronze
1531,1547,320,32,293010.0,Gold
1532,1548,10,54,259403.0,Platinum
1533,1549,2,51,193695.0,Platinum
1534,1550,205,63,186819.0,Gold
1535,1551,54,93,195546.0,Gold
1536,1552,1,291,146957.0,Platinum
1537,1553,19,70,145039.0,Platinum
1538,1554,12,20,41384.0,Gold
1539,1555,19,257,126011.0,Platinum
1540,1556,181,40,60870.0,Silver
1541,1557,61,109,81945.0,Gold
1542,1558,11,61,31604.0,Gold
1543,1559,191,22,13828.0,Bronze
1544,1560,6,960,442280.0,Platinum
1545,1561,311,4,15568.0,Bronze
1546,1562,156,37,221540.0,Gold
1547,1563,113,16,76815.0,Silver
1548,1564,149,178,252362.0,Gold
1549,1565,67,238,243942.0,Platinum
1550,1566,103,6,61795.0,Silver
1551,1567,247,129,128072.0,Gold
1552,1568,30,72,280035.0,Platinum
1553,1569,18,90,74019.0,Gold
1554,1570,12,43,57391.0,Gold
1555,1571,104,280,251041.0,Platinum
1556,1572,78,7,24418.0,Bronze
1557,1573,47,29,60966.0,Gold
1558,1574,73,42,113942.0,Gold
1559,1575,258,19,28023.0,Bronze
1560,1576,20,10,175220.0,Gold
1561,1577,254,18,38428.0,Bronze
1562,1578,12,13,32480.0,Silver
1563,1579,165,29,87491.0,Silver
1564,1580,19,144,287824.0,Platinum
1565,1581,282,9,17939.0,Bronze
1566,1582,52,14,40440.0,Silver
1567,1583,39,46,19775.0,Gold
1568,1584,28,144,153550.0,Platinum
1569,1585,68,45,140234.0,Gold
1570,1586,208,29,60644.0,Silver
1571,1587,176,17,42777.0,Bronze
1572,1588,8,120,299201.0,Platinum
1573,1589,26,7,19152.0,Silver
1574,1590,52,6,16136.0,Silver
1575,1591,312,19,64204.0,Silver
1576,1592,310,29,60049.0,Silver
1577,1593,43,192,248418.0,Platinum
1578,1594,27,193,107902.0,Platinum
1579,1595,89,7,42345.0,Silver
1580,1596,185,10,35553.0,Bronze
1581,1597,20,621,317784.0,Platinum
1582,1598,4,164,452984.0,Platinum
1583,1599,48,107,83233.0,Gold
1584,1600,18,790,724363.0,Platinum
1585,1601,18,315,236823.0,Platinum
1586,1602,26,96,164389.0,Gold
1587,1603,23,57,33235.0,Gold
1588,1604,12,67,169567.0,Platinum
1589,1605,189,23,34334.0,Bronze
1590,1606,109,12,54902.0,Silver
1591,1607,63,73,139457.0,Gold
1592,1608,18,101,264900.0,Platinum
1593,1609,37,18,38560.0,Silver
1594,1610,67,16,35220.0,Bronze
1595,1611,5,4,36978.0,Silver
1596,1612,33,17,115313.0,Gold
1597,1613,109,12,40506.0,Silver
1598,1614,35,202,221122.0,Platinum
1599,1615,20,290,571982.0,Platinum
1600,1616,3,971,955662.0,Platinum
1601,1617,38,18,54920.0,Gold
1602,1618,61,225,77722.0,Gold
1603,1619,26,216,370024.0,Platinum
1604,1620,237,64,113282.0,Gold
1605,1621,25,61,337858.0,Platinum
1606,1622,3,518,544749.0,Platinum
1607,1623,61,329,369222.0,Platinum
1608,1624,260,19,19192.0,Bronze
1609,1625,58,10,41700.0,Silver
1610,1626,65,19,45958.0,Silver
1611,1627,16,32,80631.0,Gold
1612,1628,10,76,123707.0,Platinum
1613,1629,59,111,178550.0,Gold
1614,1630,189,5,11411.0,Bronze
1615,1631,30,69,393836.0,Platinum
1616,1632,25,114,276356.0,Platinum
1617,1633,6,398,325110.0,Platinum
1618,1634,4,365,527652.0,Platinum
1619,1635,155,4,72480.0,Bronze
1620,1636,312,56,37940.0,Silver
1621,1637,11,48,99340.0,Platinum
1622,1638,19,10,24943.0,Silver
1623,1639,152,58,20448.0,Silver
1624,1640,20,112,110794.0,Platinum
1625,1641,11,216,306003.0,Platinum
1626,1642,59,21,40579.0,Silver
1627,1643,86,16,103568.0,Silver
1628,1644,14,74,286492.0,Platinum
1629,1645,76,69,155530.0,Gold
1630,1646,4,423,601307.0,Platinum
1631,1647,96,126,385997.0,Platinum
1632,1648,113,4,167200.0,Silver
1633,1649,58,33,176068.0,Gold
1634,1650,3,12,28144.0,Silver
1635,1651,281,28,25610.0,Bronze
1636,1652,6,270,351415.0,Platinum
1637,1653,182,234,192198.0,Gold
1638,1654,380,1,4392.0,Bronze
1639,1655,13,123,105074.0,Platinum
1640,1656,4,24,32711.0,Gold
1641,1657,17,17,21507.0,Silver
1642,1658,41,6,15354.0,Silver
1643,1659,6,329,142128.0,Platinum
1644,1660,171,100,124958.0,Gold
1645,1661,51,29,20956.0,Silver
1646,1662,277,19,45450.0,Silver
1647,1663,19,380,197290.0,Platinum
1648,1664,374,3,4386.0,Bronze
1649,1665,16,197,206573.0,Platinum
1650,1666,36,164,77649.0,Gold
1651,1667,22,150,78518.0,Gold
1652,1668,8,53,46017.0,Gold
1653,1669,20,100,222822.0,Platinum
1654,1670,12,55,116019.0,Platinum
1655,1671,45,50,31473.0,Gold
1656,1672,306,25,45334.0,Silver
1657,1673,15,7,27996.0,Silver
1658,1674,279,2,74400.0,Bronze
1659,1675,2,2694,1508494.0,Platinum
1660,1676,18,74,1502600.0,Platinum
1661,1677,5,20,205119.0,Gold
1662,1678,79,3,204930.0,Silver
1663,1679,250,3,43984.0,Bronze
1664,1680,11,16,69108.0,Gold
1665,1681,246,20,46434.0,Silver
1666,1682,206,26,53200.0,Silver
1667,1683,2,92,236780.0,Platinum
1668,1684,185,21,38409.0,Bronze
1669,1685,33,133,109435.0,Platinum
1670,1686,60,13,29593.0,Bronze
1671,1687,197,53,106512.0,Gold
1672,1688,24,122,344789.0,Platinum
1673,1690,93,24,78302.0,Silver
1674,1691,5,152,116404.0,Platinum
1675,1692,52,41,127888.0,Gold
1676,1693,263,8,16714.0,Bronze
1677,1694,267,20,39890.0,Silver
1678,1695,37,28,75005.0,Gold
1679,1696,51,16,53641.0,Silver
1680,1697,53,170,365331.0,Platinum
1681,1698,25,106,254627.0,Platinum
1682,1699,23,7,16182.0,Silver
1683,1700,63,2,9908.0,Bronze
1684,1701,171,31,111294.0,Silver
1685,1702,68,26,94906.0,Gold
1686,1703,157,30,77363.0,Silver
1687,1704,3,2045,35472089.0,Platinum
1688,1705,202,30,27552.0,Bronze
1689,1706,5,199,191337.0,Platinum
1690,1707,68,102,83133.0,Gold
1691,1708,78,29,13846.0,Silver
1692,1709,2,236,246076.0,Platinum
1693,1710,9,49,252618.0,Platinum
1694,1711,170,80,35462.0,Silver
1695,1712,18,125,106878.0,Platinum
1696,1713,6,29,26782.0,Gold
1697,1714,10,252,309573.0,Platinum
1698,1715,87,30,41033.0,Silver
1699,1716,27,4,12447.0,Silver
1700,1717,29,168,107056.0,Platinum
1701,1718,20,99,86035.0,Gold
1702,1719,62,90,220593.0,Gold
1703,1720,25,13,26097.0,Silver
1704,1721,11,572,1181021.0,Platinum
1705,1722,242,170,168178.0,Gold
1706,1723,281,130,56016.0,Gold
1707,1724,235,61,100905.0,Gold
1708,1725,4,74,226239.0,Platinum
1709,1726,17,101,78824.0,Platinum
1710,1727,32,42,380500.0,Platinum
1711,1729,29,258,3537371.0,Platinum
1712,1730,77,7,53090.0,Silver
1713,1731,194,2,9472.0,Bronze
1714,1732,26,414,164008.0,Platinum
1715,1733,107,15,81994.0,Silver
1716,1734,8,327,745863.0,Platinum
1717,1735,209,13,15043.0,Bronze
1718,1736,45,50,46423.0,Gold
1719,1737,31,71,246838.0,Platinum
1720,1738,138,67,74529.0,Gold
1721,1739,265,8,18819.0,Bronze
1722,1740,5,130,303584.0,Platinum
1723,1741,219,22,30584.0,Bronze
1724,1742,2,209,155618.0,Platinum
1725,1743,215,8,14899.0,Bronze
1726,1744,33,115,292277.0,Platinum
1727,1745,11,334,301460.0,Platinum
1728,1746,2,347,408773.0,Platinum
1729,1747,15,22,39919.0,Gold
1730,1748,15,412,206770.0,Platinum
1731,1749,199,1,25300.0,Bronze
1732,1750,3,28,137603.0,Gold
1733,1751,16,196,612321.0,Platinum
1734,1752,15,139,79226.0,Platinum
1735,1753,11,357,334341.0,Platinum
1736,1754,31,25,107659.0,Gold
1737,1755,11,338,341392.0,Platinum
1738,1756,26,10,20408.0,Silver
1739,1757,26,71,116581.0,Gold
1740,1758,44,54,64756.0,Gold
1741,1759,2,235,212675.0,Platinum
1742,1760,7,37,77497.0,Gold
1743,1761,148,29,23305.0,Bronze
1744,1762,11,276,149106.0,Platinum
1745,1763,25,52,104020.0,Gold
1746,1764,275,10,30342.0,Bronze
1747,1765,374,71,41251.0,Silver
1748,1766,2,498,257423.0,Platinum
1749,1767,48,45,51641.0,Gold
1750,1768,10,147,351601.0,Platinum
1751,1769,19,202,1145823.0,Platinum
1752,1770,5,193,725233.0,Platinum
1753,1771,8,17,136049.0,Gold
1754,1772,43,54,162134.0,Gold
1755,1773,7,60,587068.0,Platinum
1756,1774,198,89,179957.0,Gold
1757,1775,12,59,184082.0,Platinum
1758,1776,21,26,140995.0,Gold
1759,1777,113,69,172509.0,Gold
1760,1778,250,18,36882.0,Bronze
1761,1779,30,89,201487.0,Gold
1762,1780,44,5,48988.0,Silver
1763,1781,88,30,66570.0,Silver
1764,1782,45,41,86032.0,Gold
1765,1783,10,235,614185.0,Platinum
1766,1784,16,36,93907.0,Gold
1767,1785,78,19,48678.0,Silver
1768,1786,145,71,171479.0,Gold
1769,1787,5,99,185041.0,Platinum
1770,1788,299,5,10638.0,Bronze
1771,1789,62,11,31906.0,Bronze
1772,1790,264,21,42948.0,Silver
1773,1791,48,6,33570.0,Silver
1774,1792,30,39,32587.0,Silver
1775,1793,9,135,313934.0,Platinum
1776,1794,21,5,22966.0,Silver
1777,1795,3,1073,1434617.0,Platinum
1778,1796,233,52,112967.0,Gold
1779,1797,114,9,18474.0,Bronze
1780,1798,59,60,168226.0,Gold
1781,1799,53,117,403903.0,Platinum
1782,1801,128,35,91192.0,Gold
1783,1802,282,41,43206.0,Silver
1784,1803,55,27,59968.0,Silver
1785,1804,320,6,21854.0,Bronze
1786,1805,27,14,42815.0,Silver
1787,1806,19,3,12216.0,Silver
1788,1807,8,30,83272.0,Gold
1789,1808,30,6,26712.0,Silver
1790,1809,17,46,111524.0,Platinum
1791,1810,67,2,763.0,Bronze
1792,1811,22,14,27145.0,Silver
1793,1812,3,80,166325.0,Platinum
1794,1813,167,6,14052.0,Bronze
1795,1814,2,1135,1113806.0,Platinum
1796,1815,54,12,24504.0,Bronze
1797,1816,52,13,22090.0,Silver
1798,1817,48,384,604914.0,Platinum
1799,1818,62,58,28691.0,Silver
1800,1819,163,44,107256.0,Gold
1801,1820,9,12,42045.0,Gold
1802,1821,16,47,61855.0,Gold
1803,1822,76,11,35983.0,Bronze
1804,1823,40,235,380223.0,Platinum
1805,1824,41,254,257545.0,Platinum
1806,1825,370,30,18153.0,Bronze
1807,1826,37,53,114256.0,Gold
1808,1827,200,4,27391.0,Bronze
1809,1828,201,63,139899.0,Gold
1810,1829,74,47,81366.0,Gold
1811,1830,66,13,34354.0,Bronze
1812,1831,23,29,64970.0,Gold
1813,1832,369,2,5468.0,Bronze
1814,1833,181,70,36502.0,Silver
1815,1834,11,29,145640.0,Gold
1816,1835,5,121,270697.0,Platinum
1817,1836,197,16,273640.0,Silver
1818,1837,30,42,91732.0,Gold
1819,1838,54,39,27858.0,Silver
1820,1839,18,67,215095.0,Platinum
1821,1840,17,6,12428.0,Silver
1822,1841,90,108,233829.0,Platinum
1823,1842,268,4,7944.0,Bronze
1824,1843,54,138,421070.0,Platinum
1825,1844,44,143,332829.0,Platinum
1826,1845,64,129,405232.0,Platinum
1827,1846,149,13,38098.0,Bronze
1828,1847,22,388,1072529.0,Platinum
1829,1848,312,21,51274.0,Silver
1830,1849,25,28,70133.0,Gold
1831,1850,59,142,370751.0,Platinum
1832,1851,25,9,51752.0,Silver
1833,1852,79,126,373319.0,Platinum
1834,1853,120,20,79087.0,Silver
1835,1854,37,66,166372.0,Gold
1836,1855,60,58,138000.0,Gold
1837,1856,13,58,164378.0,Platinum
1838,1857,20,11,26212.0,Silver
1839,1858,54,6,20682.0,Bronze
1840,1859,26,48,115916.0,Gold
1841,1860,32,11,32664.0,Silver
1842,1861,17,4,14376.0,Silver
1843,1862,11,97,1667131.0,Platinum
1844,1863,186,35,83320.0,Silver
1845,1864,4,144,369874.0,Platinum
1846,1865,9,71,101377.0,Platinum
1847,1866,262,13,38863.0,Bronze
1848,1867,4,98,60948.0,Gold
1849,1868,211,28,61344.0,Silver
1850,1869,108,47,173063.0,Gold
1851,1870,13,124,182933.0,Platinum
1852,1871,79,47,89447.0,Gold
1853,1872,20,17,37892.0,Silver
1854,1873,27,11,68888.0,Silver
1855,1874,21,53,117842.0,Gold
1856,1875,132,15,127664.0,Silver
1857,1876,253,18,44708.0,Silver
1858,1877,81,6,227500.0,Gold
1859,1878,209,20,45946.0,Silver
1860,1879,338,10,19230.0,Bronze
1861,1880,255,7,14797.0,Bronze
1862,1881,149,33,81711.0,Silver
1863,1882,10,73,165351.0,Platinum
1864,1883,86,23,78571.0,Silver
1865,1884,8,498,1354042.0,Platinum
1866,1885,206,42,62289.0,Silver
1867,1886,8,55,157640.0,Platinum
1868,1887,24,116,184888.0,Platinum
1869,1888,12,96,169733.0,Platinum
1870,1889,26,20,46762.0,Gold
1871,1890,22,355,364076.0,Platinum
1872,1891,3,69,205535.0,Platinum
1873,1892,159,17,73989.0,Bronze
1874,1893,4,164,427443.0,Platinum
1875,1894,75,9,33220.0,Bronze
1876,1895,5,29,51403.0,Gold
1877,1896,2,5656,18111857.0,Platinum
1878,1897,18,27,137310.0,Gold
1879,1898,36,87,203156.0,Gold
1880,1899,96,12,36440.0,Bronze
1881,1900,71,77,183608.0,Gold
1882,1901,116,45,200035.0,Gold
1883,1902,213,56,125256.0,Gold
1884,1903,31,78,184820.0,Gold
1885,1904,51,44,100311.0,Gold
1886,1905,247,10,35083.0,Bronze
1887,1906,33,11,30142.0,Silver
1888,1907,109,128,299868.0,Platinum
1889,1908,5,40,116239.0,Gold
1890,1909,366,17,40694.0,Bronze
1891,1910,82,86,240559.0,Gold
1892,1911,298,10,237285.0,Silver
1893,1912,34,363,1014330.0,Platinum
1894,1913,57,34,182344.0,Gold
1895,1914,30,169,717098.0,Platinum
1896,1915,17,3,11822.0,Silver
1897,1916,79,14,37871.0,Bronze
1898,1917,24,63,148079.0,Gold
1899,1918,20,19,43892.0,Gold
1900,1919,81,20,44123.0,Silver
1901,1920,60,138,983121.0,Platinum
1902,1921,26,55,39827.0,Gold
1903,1922,13,84,40057.0,Gold
1904,1923,254,12,8192.0,Bronze
1905,1924,148,42,55050.0,Silver
1906,1925,66,59,92390.0,Gold
1907,1926,9,27,35091.0,Gold
1908,1927,11,312,890457.0,Platinum
1909,1928,275,5,14892.0,Bronze
1910,1929,10,197,196296.0,Platinum
1911,1930,250,13,30522.0,Bronze
1912,1931,97,81,76718.0,Gold
1913,1932,15,38,28734.0,Gold
1914,1933,50,6,51724.0,Silver
1915,1934,31,37,20005.0,Silver
1916,1935,69,34,170536.0,Gold
1917,1936,36,160,141602.0,Platinum
1918,1937,129,18,12656.0,Silver
1919,1938,111,32,145021.0,Gold
1920,1939,38,21,13343.0,Silver
1921,1940,58,11,44453.0,Silver
1922,1941,58,70,88638.0,Gold
1923,1942,73,216,221921.0,Platinum
1924,1943,247,8,14037.0,Bronze
1925,1944,20,41,24536.0,Silver
1926,1945,199,87,44037.0,Silver
1927,1946,16,4,39520.0,Gold
1928,1947,212,40,38888.0,Bronze
1929,1948,39,61,28207.0,Gold
1930,1949,47,26,98316.0,Gold
1931,1950,171,75,57030.0,Silver
1932,1951,48,77,61836.0,Gold
1933,1952,116,115,207117.0,Gold
1934,1953,148,155,152975.0,Gold
1935,1954,16,1116,843044.0,Platinum
1936,1955,52,141,63532.0,Gold
1937,1956,160,12,19567.0,Bronze
1938,1957,13,180,154979.0,Platinum
1939,1958,36,20,41673.0,Gold
1940,1959,54,128,53611.0,Gold
1941,1960,44,35,31470.0,Silver
1942,1961,173,20,20341.0,Bronze
1943,1962,34,20,16507.0,Silver
1944,1963,39,31,56953.0,Gold
1945,1964,267,70,34324.0,Silver
1946,1965,9,469,234549.0,Platinum
1947,1966,12,135,117642.0,Platinum
1948,1967,4,558,819580.0,Platinum
1949,1968,10,155,214095.0,Platinum
1950,1969,34,72,47060.0,Gold
1951,1970,81,60,57100.0,Gold
1952,1971,35,35,125710.0,Gold
1953,1972,12,48,83653.0,Gold
1954,1973,74,7,67824.0,Silver
1955,1974,5,111,89927.0,Platinum
1956,1975,257,52,640764.0,Gold
1957,1976,5,508,340279.0,Platinum
1958,1977,16,391,567207.0,Platinum
1959,1978,90,27,41792.0,Silver
1960,1979,73,127,64809.0,Gold
1961,1980,66,130,81597.0,Gold
1962,1981,10,1501,2461114.0,Platinum
1963,1982,171,67,23409.0,Silver
1964,1983,202,5,14862.0,Bronze
1965,1984,32,3,69200.0,Silver
1966,1985,20,452,912940.0,Platinum
1967,1986,152,12,79400.0,Bronze
1968,1987,11,204,691509.0,Platinum
1969,1988,270,22,47916.0,Silver
1970,1989,66,97,49115.0,Gold
1971,1990,279,3,16431.0,Bronze
1972,1991,26,78,234694.0,Platinum
1973,1992,24,142,187038.0,Platinum
1974,1993,320,30,25828.0,Bronze
1975,1994,5,71,128920.0,Platinum
1976,1995,13,113,40728.0,Platinum
1977,1996,281,25,183502.0,Silver
1978,1997,26,275,271732.0,Platinum
1979,1998,41,237,163560.0,Platinum
1980,1999,9,120,44703.0,Platinum
1981,2000,5,396,5944299.0,Platinum
1982,2001,73,57,142597.0,Gold
1983,2002,214,5,38566.0,Bronze
1984,2003,38,155,387539.0,Platinum
1985,2004,54,42,104207.0,Gold
1986,2005,79,82,221706.0,Gold
1987,2006,47,104,72328.0,Gold
1988,2007,180,70,132737.0,Gold
1989,2008,376,1,12024.0,Bronze
1990,2009,95,26,107303.0,Gold
1991,2010,11,54,127071.0,Platinum
1992,2011,106,42,93575.0,Gold
1993,2012,78,27,101787.0,Gold
1994,2013,173,49,114768.0,Gold
1995,2014,8,440,1244884.0,Platinum
1996,2015,213,47,106884.0,Gold
1997,2016,25,33,58267.0,Gold
1998,2017,259,5,11792.0,Bronze
1999,2018,282,15,61264.0,Bronze
2000,2019,22,57,140535.0,Gold
2001,2020,11,145,316242.0,Platinum
2002,2021,310,23,49854.0,Silver
2003,2022,68,30,66679.0,Silver
2004,2023,216,25,48661.0,Silver
2005,2024,19,108,662409.0,Platinum
2006,2025,104,47,195487.0,Gold
2007,2026,43,11,25253.0,Silver
2008,2027,5,25,31944.0,Gold
2009,2028,183,2,95933.0,Silver
2010,2029,85,23,63861.0,Silver
2011,2030,343,3,93264.0,Silver
2012,2031,12,8,36575.0,Silver
2013,2032,32,35,84481.0,Gold
2014,2033,197,68,128859.0,Gold
2015,2034,20,101,290909.0,Platinum
2016,2035,18,100,199819.0,Platinum
2017,2036,315,17,40728.0,Bronze
2018,2037,142,57,141510.0,Gold
2019,2038,246,28,55372.0,Silver
2020,2039,24,35,110555.0,Gold
2021,2040,30,83,190014.0,Gold
2022,2041,10,99,479590.0,Platinum
2023,2042,31,197,441490.0,Platinum
2024,2043,19,21,40498.0,Gold
2025,2044,18,45,167741.0,Platinum
2026,2045,15,79,244094.0,Platinum
2027,2047,246,14,30596.0,Bronze
2028,2048,134,21,50252.0,Silver
2029,2049,51,28,58497.0,Gold
2030,2050,115,82,203298.0,Gold
2031,2051,8,105,280253.0,Platinum
2032,2052,23,15,29692.0,Silver
2033,2053,27,126,1429702.0,Platinum
2034,2054,67,16,53359.0,Silver
2035,2055,61,102,213247.0,Platinum
2036,2056,51,84,427231.0,Platinum
2037,2057,170,22,39328.0,Silver
2038,2058,26,52,129380.0,Gold
2039,2059,128,29,125874.0,Gold
2040,2060,16,73,187540.0,Platinum
2041,2061,241,9,16053.0,Bronze
2042,2062,4,68,167603.0,Platinum
2043,2063,242,13,27166.0,Bronze
2044,2064,53,80,325163.0,Gold
2045,2065,47,26,71144.0,Gold
2046,2066,226,14,32266.0,Bronze
2047,2067,9,217,811774.0,Platinum
2048,2068,9,67,154054.0,Platinum
2049,2069,165,90,197898.0,Gold
2050,2070,241,28,78932.0,Silver
2051,2071,12,20,36985.0,Gold
2052,2072,134,23,57265.0,Silver
2053,2073,18,342,730369.0,Platinum
2054,2074,10,270,606702.0,Platinum
2055,2075,32,22,41338.0,Gold
2056,2076,76,85,34584.0,Silver
2057,2077,3,55,125270.0,Platinum
2058,2078,4,125,311180.0,Platinum
2059,2079,47,7,51942.0,Silver
2060,2080,4,708,2444443.0,Platinum
2061,2081,360,4,18108.0,Bronze
2062,2082,20,29,38187.0,Silver
2063,2083,69,102,100762.0,Gold
2064,2084,374,27,56256.0,Silver
2065,2085,321,41,20384.0,Bronze
2066,2086,32,5,11940.0,Silver
2067,2087,335,5,142420.0,Silver
2068,2088,9,110,238890.0,Platinum
2069,2089,323,11,21408.0,Bronze
2070,2090,72,23,40918.0,Silver
2071,2091,262,3,6010.0,Bronze
2072,2092,19,92,321194.0,Platinum
2073,2093,369,6,10863.0,Bronze
2074,2094,67,16,91560.0,Silver
2075,2095,155,29,75781.0,Silver
2076,2096,30,63,50620.0,Gold
2077,2097,71,20,54774.0,Silver
2078,2098,17,19,49221.0,Gold
2079,2099,5,90,565004.0,Platinum
2080,2100,3,211,1912597.0,Platinum
2081,2101,120,51,152555.0,Gold
2082,2102,62,19,58743.0,Silver
2083,2103,4,310,1064349.0,Platinum
2084,2105,11,32,132565.0,Gold
2085,2106,93,10,25048.0,Bronze
2086,2107,64,13,137620.0,Silver
2087,2108,88,68,184522.0,Gold
2088,2109,26,141,272844.0,Platinum
2089,2110,359,9,49972.0,Bronze
2090,2111,86,37,85857.0,Silver
2091,2112,17,9,47454.0,Gold
2092,2113,2,42,102479.0,Platinum
2093,2114,226,20,43800.0,Silver
2094,2115,61,51,99185.0,Gold
2095,2116,242,5,12674.0,Bronze
2096,2117,324,24,49987.0,Silver
2097,2118,2,110,225525.0,Platinum
2098,2119,47,35,83914.0,Gold
2099,2120,93,2,11076.0,Bronze
2100,2121,11,166,759560.0,Platinum
2101,2122,177,9,32461.0,Bronze
2102,2123,52,117,253841.0,Platinum
2103,2124,368,5,41770.0,Bronze
2104,2125,319,5,75720.0,Bronze
2105,2126,226,20,82988.0,Silver
2106,2127,360,14,39637.0,Bronze
2107,2128,235,23,51112.0,Silver
2108,2129,311,8,17941.0,Bronze
2109,2130,37,58,154037.0,Gold
2110,2131,67,125,466070.0,Platinum
2111,2132,241,23,63678.0,Silver
2112,2133,114,31,91496.0,Gold
2113,2134,277,14,31338.0,Bronze
2114,2135,218,142,290174.0,Gold
2115,2136,299,15,45703.0,Bronze
2116,2137,2,99,196073.0,Platinum
2117,2138,32,50,144318.0,Gold
2118,2139,11,49,106240.0,Platinum
2119,2140,45,78,232038.0,Platinum
2120,2141,67,110,274214.0,Platinum
2121,2142,75,22,41500.0,Silver
2122,2143,67,34,79134.0,Silver
2123,2144,135,89,339225.0,Gold
2124,2145,239,33,65006.0,Silver
2125,2146,125,6,43088.0,Silver
2126,2147,32,350,840900.0,Platinum
2127,2148,10,110,1366663.0,Platinum
2128,2149,37,44,99580.0,Gold
2129,2150,17,53,134858.0,Platinum
2130,2151,128,18,45303.0,Silver
2131,2152,67,47,115487.0,Gold
2132,2153,149,6,11513.0,Bronze
2133,2154,284,7,33756.0,Bronze
2134,2155,169,34,69124.0,Silver
2135,2156,101,77,224040.0,Gold
2136,2157,136,19,38316.0,Silver
2137,2158,324,10,21688.0,Bronze
2138,2159,107,12,20580.0,Bronze
2139,2160,65,23,53042.0,Silver
2140,2161,152,82,184196.0,Gold
2141,2162,343,6,12736.0,Bronze
2142,2163,29,11,206936.0,Gold
2143,2164,24,2,43306.0,Silver
2144,2165,18,41,307201.0,Platinum
2145,2166,9,274,315032.0,Platinum
2146,2167,58,63,90357.0,Gold
2147,2168,5,47,104517.0,Platinum
2148,2169,38,41,84316.0,Gold
2149,2170,67,52,17100.0,Silver
2150,2171,47,12,38679.0,Silver
2151,2172,355,19,42702.0,Silver
2152,2173,173,16,17533.0,Bronze
2153,2174,60,138,297105.0,Platinum
2154,2175,52,3,25542.0,Silver
2155,2176,23,20,71014.0,Gold
2156,2177,44,88,267623.0,Platinum
2157,2178,31,58,146829.0,Gold
2158,2179,5,204,1047591.0,Platinum
2159,2180,26,102,560456.0,Platinum
2160,2181,202,25,21961.0,Bronze
2161,2182,51,194,458969.0,Platinum
2162,2183,11,39,78614.0,Gold
2163,2184,3,190,527579.0,Platinum
2164,2185,70,4,250917.0,Gold
2165,2186,65,28,64828.0,Silver
2166,2187,51,242,650705.0,Platinum
2167,2188,291,31,68949.0,Silver
2168,2189,61,23,74482.0,Silver
2169,2190,65,58,158855.0,Gold
2170,2191,96,12,22403.0,Bronze
2171,2192,275,19,40151.0,Silver
2172,2193,1,2377,8076459.0,Platinum
2173,2194,77,47,114118.0,Gold
2174,2195,111,1,6800.0,Bronze
2175,2196,200,24,46634.0,Silver
2176,2197,65,37,100526.0,Gold
2177,2198,327,1,26300.0,Bronze
2178,2199,4,33,69752.0,Gold
2179,2200,284,16,29493.0,Bronze
2180,2201,45,36,43453.0,Gold
2181,2202,71,95,333721.0,Gold
2182,2203,86,42,91296.0,Gold
2183,2204,104,49,27496.0,Silver
2184,2205,334,29,54538.0,Silver
2185,2206,53,10,27119.0,Bronze
2186,2207,40,57,128821.0,Gold
2187,2208,33,13,110944.0,Gold
2188,2209,370,35,202432.0,Silver
2189,2210,209,16,122592.0,Silver
2190,2211,157,98,49240.0,Silver
2191,2212,54,36,20656.0,Silver
2192,2213,67,86,78927.0,Gold
2193,2214,81,17,247144.0,Gold
2194,2215,131,24,55733.0,Silver
2195,2216,88,21,40730.0,Silver
2196,2217,7,26,62094.0,Gold
2197,2218,46,20,43250.0,Gold
2198,2219,333,17,31193.0,Bronze
2199,2220,371,5,29064.0,Bronze
2200,2221,74,9,20400.0,Bronze
2201,2222,159,72,62239.0,Silver
2202,2223,378,5,14670.0,Bronze
2203,2224,13,224,234627.0,Platinum
2204,2225,255,63,95772.0,Gold
2205,2226,30,14,30164.0,Silver
2206,2227,32,517,355926.0,Platinum
2207,2228,5,551,1200418.0,Platinum
2208,2229,40,13,51670.0,Silver
2209,2230,362,7,62856.0,Bronze
2210,2231,373,16,43021.0,Bronze
2211,2232,96,28,110702.0,Gold
2212,2233,26,114,288559.0,Platinum
2213,2234,76,44,85528.0,Gold
2214,2235,58,95,236909.0,Gold
2215,2236,22,4,52590.0,Silver
2216,2238,46,94,284987.0,Platinum
2217,2239,138,27,323508.0,Gold
2218,2240,9,131,266936.0,Platinum
2219,2241,132,3,17754.0,Bronze
2220,2242,41,117,156727.0,Platinum
2221,2243,171,192,477181.0,Gold
2222,2244,10,36,189946.0,Gold
2223,2245,220,8,69639.0,Bronze
2224,2246,15,301,794983.0,Platinum
2225,2247,170,41,87485.0,Silver
2226,2248,41,12,42184.0,Silver
2227,2249,187,31,58259.0,Silver
2228,2250,271,10,17052.0,Bronze
2229,2251,181,1,61600.0,Bronze
2230,2252,6,84,213009.0,Platinum
2231,2253,18,12,32352.0,Silver
2232,2254,10,84,255478.0,Platinum
2233,2255,326,7,11703.0,Bronze
2234,2256,113,14,35212.0,Bronze
2235,2257,291,6,10554.0,Bronze
2236,2258,17,73,171364.0,Platinum
2237,2259,2,50,112756.0,Platinum
2238,2260,96,12,90784.0,Silver
2239,2261,150,41,100352.0,Silver
2240,2262,193,8,47675.0,Bronze
2241,2263,33,52,63185.0,Gold
2242,2264,34,152,139064.0,Platinum
2243,2265,265,34,33300.0,Bronze
2244,2266,85,122,406604.0,Platinum
2245,2267,27,99,163068.0,Gold
